0.099131,0.109451,-0.094860,-0.081184,0.033845,0.074820,0.023301,0.005234,-0.089245,0.054943,-0.107890,0.030946,-0.018608,-0.023706,-0.082118,-0.046614,0.063880,0.074926,0.073532,0.039562,0.038259,-0.094176,-0.101436,0.123078,0.094142,0.076529,-0.014957,0.099452,-0.012259,0.018196,-0.003696,-0.073883,0.032499,-0.033123,-0.094740,0.117742,0.108457,-0.027122,-0.005600,0.012611,-0.090091,-0.099240,0.112803,0.001561,-0.063956,-0.075342,-0.076192,0.042026,0.004988,0.032964,-0.104353,-0.094305,-0.003220,0.028324,0.063147,-0.078509,0.101035,0.022957,0.027730,-0.015067,0.073963,-0.056659,-0.051946,0.053454,-0.018653,0.025527,0.044690,-0.101258,-0.049112,0.072160,0.104807,0.097381,-0.075459,-0.052199,-0.022515,0.049569,-0.093825,0.074246,0.069042,-0.039600,-0.038425,-0.055434,0.104731,0.096882,-0.029219,0.104387,0.119379,0.044959,0.123407,-0.077050,-0.037934,-0.052192,-0.071998,0.069711,0.039113,0.010525,-0.054327,0.037741,0.075769,0.004796,0.056458,-0.122655,0.106863,0.011885,-0.045348,-0.051595,-0.018525,-0.072689,-0.108215,-0.070263,0.105925,-0.043833,-0.066359,0.057392,-0.042196,0.117803,-0.039740,-0.113646,0.067259,-0.001840,-0.086403,0.024167,0.035712,-0.011923,0.045182,-0.098016,0.021820,0.044989,-0.074522,0.003518,-0.001504,-0.059417,-0.070153,-0.116246,0.000567,0.003783,0.000242,-0.097426,-0.122886,-0.117553,-0.107127,-0.013548,0.034457,0.029329,-0.078815,0.123781,-0.049815,-0.031543,-0.034782,0.117206,-0.093213,0.028754,-0.033074,0.078947,0.001005,0.105740,-0.069821,-0.064519,-0.103824,-0.090813,-0.079238,-0.077141,0.060532,-0.046236,0.066374,0.091388,0.033580,0.073075,0.061311,0.057966,-0.087937,-0.085024,-0.090560,-0.003269,0.102298,-0.067776,-0.075792,-0.103926,0.081876,-0.103495,-0.014345,0.053960,-0.114375,-0.110917,0.035734,0.087291,0.105608,0.053137,0.078316,-0.077458,-0.090159,0.098439,-0.068475,0.043424,0.014217,0.044339,-0.029280,0.004924,-0.041758,-0.027900
-0.077685,-0.210572,-0.056986,-0.152490,0.119006,-0.167792,-0.066043,0.040164,0.039647,0.097466,0.079434,-0.054984,0.054314,0.079715,0.006617,-0.062725,0.023028,-0.020056,0.010562,0.003246,-0.040468,0.002595,0.040622,-0.000923,0.061701,0.025050,-0.102890,0.018820,-0.067347,-0.156510,0.060441,-0.047622,-0.086860,0.118548,-0.090931,0.032694,-0.001730,0.164132,0.073027,-0.081424,0.120795,0.039559,0.076687,-0.119528,-0.005813,-0.023971,0.003769,-0.113699,0.091301,0.023029,0.085807,-0.002857,0.038438,-0.032313,-0.222044,0.034913,0.103620,0.082448,0.069327,0.091877,0.085292,0.112631,-0.028676,0.105392,-0.095636,0.018419,-0.035732,-0.000851,0.003125,0.028505,0.054676,-0.085875,0.039990,0.014492,0.076027,-0.009642,0.049091,-0.064294,0.034604,0.023361,0.021714,0.060658,0.064082,0.078806,-0.088630,-0.050749,-0.021934,-0.006695,-0.037976,0.083686,-0.002769,-0.028604,0.002506,0.103831,-0.036432,-0.037548,0.064873,-0.052514,-0.018591,0.008711,0.002724,0.020360,-0.049108,0.037873,0.034945,-0.093386,0.013817,-0.088196,-0.008987,-0.035091,-0.197236,0.158905,-0.064331,-0.097526,-0.071948,0.193690,0.030270,-0.038447,-0.024810,0.063212,0.039617,-0.067156,-0.025643,-0.026471,0.000324,0.013525,-0.048089,-0.049658,0.061322,0.058404,-0.044798,0.011003,-0.062740,-0.073101,-0.078009,-0.034519,0.018245,0.005387,-0.043571,-0.020733,0.012249,-0.010553,-0.037126,-0.030219,-0.039907,-0.013599,0.057447,0.043168,0.006752,-0.065102,0.001480,0.035173,0.080659,0.024357,-0.088316,-0.038887,0.078445,-0.093109,0.035209,-0.094050,-0.116131,-0.038917,-0.057912,-0.047024,-0.044538,-0.002036,-0.010925,0.045277,0.037745,0.051180,-0.013727,-0.024684,0.027997,0.022418,-0.006536,0.026240,0.046067,-0.066935,0.051188,0.065340,-0.002828,-0.057720,0.018695,0.017514,-0.171187,0.025818,-0.028074,-0.074967,-0.075758,-0.233889,0.002801,-0.148393,-0.043035,0.050431,0.096917,-0.010528,-0.012244,0.091320,-0.019803,-0.047917
-0.091525,-0.135513,-0.102352,-0.094382,0.027174,0.004573,0.037534,0.086759,0.033883,-0.013191,0.101614,-0.140396,0.035691,-0.001069,0.024545,-0.141128,0.031721,0.008112,0.037873,0.044956,-0.047624,-0.070776,-0.041384,-0.027062,0.094854,-0.023973,-0.116242,-0.062983,0.004939,-0.160050,0.134368,-0.104056,0.028965,0.184439,-0.050172,0.037257,0.008147,0.227939,0.119012,-0.114319,0.063081,0.000880,0.096278,-0.163138,-0.100441,0.021053,-0.018274,-0.238778,0.022760,-0.022134,0.016097,0.061970,-0.043266,-0.071266,-0.059482,-0.003842,0.112947,0.090087,0.010363,0.113414,0.081591,0.094891,-0.120799,0.081920,-0.077552,0.035422,-0.039226,-0.021502,0.025142,0.057052,-0.001272,-0.065846,0.037921,0.024779,0.008083,-0.051257,-0.004157,-0.091531,0.085602,-0.073152,-0.055883,0.058168,0.009577,0.096963,-0.013379,-0.081685,0.011602,-0.022502,0.064390,0.057159,0.020587,-0.001180,-0.052783,0.060647,-0.011747,-0.009411,-0.026181,-0.014422,-0.009038,0.045851,-0.056649,-0.000418,-0.029074,0.038148,0.021620,-0.087706,-0.057384,-0.024991,0.063839,-0.105475,-0.063587,0.095328,-0.021035,0.014284,-0.059241,0.169768,0.038311,-0.018987,-0.049138,0.061889,0.051750,0.032508,-0.069064,0.024275,0.052695,-0.057087,0.009434,0.008745,0.039270,0.066815,-0.005997,-0.024001,0.081205,-0.050216,-0.069391,0.021596,-0.005350,-0.056175,-0.079296,0.106561,-0.103620,0.029727,-0.062752,-0.107110,0.003307,-0.031495,0.046053,0.069790,0.007439,-0.014966,-0.048689,0.006878,-0.047622,0.036069,0.016742,-0.059370,0.007675,0.025663,0.051397,-0.060995,-0.031753,-0.064996,0.025044,-0.035646,-0.137310,0.071951,0.033702,-0.055657,0.014892,0.012641,-0.067258,-0.015923,-0.037651,0.034599,-0.020294,0.032664,0.134670,-0.054312,0.071095,0.144444,0.085153,0.020725,0.107033,-0.052842,-0.095569,-0.005789,0.011334,-0.103128,-0.049392,-0.189839,0.030926,-0.039605,-0.072284,0.058246,0.090209,-0.054021,-0.041382,0.013435,-0.022168,-0.075865
0.163538,0.026254,0.133226,0.044203,0.139197,0.063661,-0.012761,-0.021647,-0.022911,-0.008530,-0.134042,0.273671,-0.073050,-0.000027,-0.094646,0.144288,-0.050321,-0.010499,0.007331,-0.036386,-0.023888,0.085004,0.019167,0.014738,-0.048545,0.059806,0.021623,0.087678,0.000825,0.087226,-0.080252,0.047443,0.007519,-0.051526,0.062712,-0.004731,-0.041570,-0.112325,-0.021173,0.077166,-0.041200,-0.041522,-0.022816,0.060116,0.147296,-0.036247,-0.121895,0.120185,-0.006822,0.073341,-0.033099,-0.096348,0.079301,0.012721,-0.014858,0.051616,-0.055148,-0.092512,-0.005449,-0.070320,-0.110041,-0.037030,0.120357,0.003495,-0.023293,0.018952,0.076861,0.036424,0.064332,-0.085318,0.079689,0.022655,-0.055321,-0.035447,-0.103622,0.027257,0.029681,0.039667,-0.122717,0.123109,0.035353,-0.054535,-0.021856,-0.028584,0.060801,-0.005265,0.006322,-0.009787,0.083239,-0.000515,0.025491,0.038217,0.066792,-0.047564,-0.022419,0.000661,0.047990,0.003960,0.011332,-0.024049,0.066700,0.118608,0.036935,0.051728,-0.035427,0.068700,0.035434,0.037473,0.032379,0.042925,0.027932,-0.105137,-0.036210,-0.125081,0.039215,-0.053076,-0.025799,-0.088550,0.063505,0.007977,0.088520,-0.049486,-0.008508,-0.059654,-0.044265,0.083432,0.057870,0.060546,0.057786,0.001000,-0.003292,0.052695,-0.185331,-0.053428,0.107946,-0.135123,0.143180,0.046259,0.055673,-0.037538,-0.049476,-0.008837,0.001755,0.083141,0.003843,0.022243,-0.045239,-0.104115,-0.008021,0.004923,0.053215,-0.047394,0.036317,-0.073466,-0.024125,0.058324,0.014953,-0.112757,0.029485,-0.035318,0.031203,0.032034,-0.024639,0.086181,-0.022500,-0.020672,-0.027214,0.082940,0.006581,-0.016409,0.097107,0.094635,0.030799,-0.120118,0.016169,0.092469,-0.030039,0.023769,-0.006559,0.021058,-0.040468,0.026890,-0.004956,-0.008936,0.049699,0.042865,-0.081895,0.149114,0.041697,0.334498,-0.086895,0.010378,-0.003565,0.014353,-0.061125,0.014176,-0.015985,-0.019657,0.075360,0.046634
0.035766,-0.112339,-0.037224,-0.166848,0.009063,0.125875,0.061653,0.050843,0.140815,0.008299,0.020273,-0.051441,0.129458,0.097151,0.057828,0.053260,0.044921,-0.018430,0.003025,0.074289,-0.045080,-0.000591,-0.009942,0.028197,0.026662,0.052103,-0.176987,0.008961,-0.014550,-0.096363,0.061734,-0.125988,0.010672,0.077665,-0.069824,-0.048477,0.007249,0.149917,0.041605,-0.033399,0.149038,-0.041499,-0.013259,-0.119887,-0.061715,0.065129,-0.024523,-0.096124,0.033427,0.007180,0.023044,-0.000617,0.035010,-0.072544,-0.031729,0.061088,0.120538,-0.082964,-0.052750,0.036284,-0.091901,0.015367,-0.055717,0.041717,-0.113824,0.022902,0.044492,-0.104699,-0.064871,0.015978,0.053791,-0.049919,-0.030213,0.042229,-0.171261,-0.052512,-0.125976,-0.064976,-0.047085,0.078834,0.081271,0.044621,0.052920,0.049757,-0.002994,-0.014173,0.031727,0.032524,0.121887,0.048595,0.017537,0.002422,-0.030478,0.049794,0.005077,-0.061015,0.092593,0.050946,0.049967,0.082713,0.115254,0.144789,0.011314,0.042265,0.090638,-0.152658,-0.089719,-0.020146,0.079012,-0.136759,-0.122625,0.122442,-0.002455,-0.057102,-0.077001,0.014609,-0.038124,-0.054146,-0.026933,0.109813,0.033694,-0.004503,-0.058356,-0.005031,0.022067,-0.013172,0.120146,0.049658,-0.042055,-0.006268,-0.044472,-0.028637,-0.049853,-0.029687,0.008524,-0.015024,-0.028534,-0.065648,-0.040804,0.123359,-0.182204,0.112109,-0.021746,-0.055647,0.021088,-0.058719,0.127531,0.015705,0.023800,-0.023309,0.095389,-0.042962,-0.031495,0.067570,0.140945,0.040330,-0.031715,0.024061,0.057032,-0.064117,0.071390,-0.020906,0.008394,-0.013239,-0.142296,0.125587,0.066712,0.013474,0.092794,0.043312,-0.044649,0.012947,-0.002961,0.036670,0.054972,0.164794,0.010190,-0.075261,-0.022624,0.007762,-0.010036,-0.026384,0.065371,-0.008360,-0.070594,0.086950,-0.040883,-0.017482,-0.022251,0.104552,-0.057049,-0.044556,-0.011833,0.109948,0.007881,-0.079651,0.045684,-0.077845,0.042523,-0.081389
0.013463,0.017608,0.003944,0.063072,0.063838,0.072011,-0.045601,0.030608,-0.020357,-0.046729,-0.164385,0.052783,-0.069282,-0.058210,-0.182318,-0.036465,-0.060147,0.132929,0.076554,-0.030037,-0.129578,0.067414,-0.026993,-0.035698,-0.023884,0.050513,0.045881,0.026298,-0.127949,-0.014019,-0.102881,-0.035108,-0.086265,0.038332,-0.052260,0.102944,0.004979,0.017971,0.048374,0.082153,-0.063762,-0.105396,-0.016098,-0.004491,0.098695,0.037146,-0.107674,0.005177,0.035762,0.062322,0.033470,-0.009852,0.042300,-0.042468,-0.255085,-0.083910,-0.027757,0.118577,0.021982,0.006177,0.075902,0.026791,-0.019573,0.110008,-0.069425,-0.009977,-0.029243,0.023044,0.029015,-0.016964,0.079893,-0.034723,0.016437,-0.005594,0.029651,0.039212,0.093048,0.028730,-0.003785,0.062782,0.023261,-0.122611,-0.044580,-0.028411,0.081757,0.044084,0.025045,-0.008914,-0.059028,0.066111,0.078713,-0.018590,0.063611,0.047880,-0.072261,0.045516,-0.124298,-0.050929,0.020876,0.025546,-0.102385,0.024685,-0.027206,0.115932,-0.035429,-0.024600,0.043065,-0.031229,0.085899,0.000949,-0.062708,-0.064418,-0.065654,-0.071285,0.026567,0.095335,-0.027073,-0.092428,0.020915,-0.050705,0.067002,0.108783,0.080395,0.006616,0.107690,-0.037123,-0.004776,0.065962,0.205394,0.121079,-0.026744,0.077538,-0.110104,0.040274,-0.023256,-0.092311,0.063965,0.119305,0.007359,-0.129715,0.058059,-0.042057,0.009744,0.039889,0.009507,0.103722,-0.113134,0.018882,-0.080638,0.028848,-0.077127,-0.025751,-0.012208,-0.103846,-0.071263,0.003774,-0.023956,-0.146495,-0.052626,-0.011580,-0.021082,-0.048029,-0.003964,0.092859,-0.052697,-0.084814,-0.036306,0.051656,-0.081248,-0.064538,0.123509,0.024554,0.011787,-0.111461,-0.110727,0.018769,0.098867,0.135744,0.044668,0.089477,-0.018568,0.056157,-0.029702,-0.015830,-0.027469,0.005560,-0.040189,0.135640,-0.012530,0.085708,0.032710,-0.009874,-0.018818,-0.038563,0.064070,0.039800,-0.142819,0.143051,0.003231,0.088412
-0.025265,-0.121086,-0.106187,-0.103187,-0.061275,-0.054814,0.001280,0.021167,0.108915,0.030034,0.138551,-0.087009,0.109559,0.066503,0.097633,0.005300,0.078094,-0.037354,-0.024180,-0.012915,-0.025924,0.003584,0.078724,-0.059695,0.019833,-0.064932,-0.188480,-0.046966,0.018624,-0.104372,0.042567,-0.083668,-0.105476,0.136697,-0.115353,-0.037667,0.034134,0.240760,0.130385,-0.095233,0.114221,0.030805,0.013027,-0.138293,-0.029157,0.040867,0.005796,-0.122712,0.043262,-0.070626,0.075528,0.076963,-0.059644,-0.045003,-0.085815,-0.038826,0.106310,0.031549,-0.020799,0.081754,0.102356,-0.004194,-0.170095,0.021492,-0.052721,0.015808,0.012024,-0.109353,-0.101797,0.058810,0.022020,-0.042032,0.041691,-0.012739,0.020957,-0.052709,-0.131038,-0.024408,0.004939,0.024502,0.093196,0.047201,0.071452,0.058632,0.004190,0.034082,0.096528,-0.079116,0.030887,0.045924,-0.023664,-0.053042,-0.030887,0.052188,0.023311,-0.072877,0.081901,-0.011202,0.012838,0.072410,0.036251,-0.026765,-0.045990,-0.053346,0.049122,-0.124853,-0.009344,-0.019951,0.005671,-0.100370,-0.154464,0.167557,-0.008611,-0.017931,-0.055795,0.127408,-0.001561,-0.045813,-0.023079,0.031753,-0.031121,-0.094085,-0.050928,-0.006242,-0.023260,0.020484,0.021042,-0.062274,-0.023735,-0.022181,-0.026231,-0.123880,0.086721,-0.062139,-0.051470,0.056219,-0.131027,-0.091149,-0.049531,0.080614,-0.051778,0.068989,-0.022008,-0.091671,-0.010581,-0.053480,0.138695,0.037604,0.005334,-0.047323,0.039366,0.032302,0.029964,0.027634,0.090844,-0.050975,0.074001,0.004925,0.019243,-0.056602,-0.003678,-0.039162,-0.041152,-0.110768,-0.094825,0.161014,0.051976,-0.021984,0.070720,0.027456,-0.046526,-0.061771,0.031022,0.084047,0.019209,0.056042,0.020321,-0.024773,-0.016301,0.029639,-0.018912,-0.045522,-0.038466,0.051703,-0.101353,-0.000943,0.006700,-0.070230,-0.011139,-0.181444,0.009862,-0.067944,-0.020898,0.025138,0.092861,-0.008458,0.046675,-0.021829,0.007364,-0.045637
0.023432,0.015797,0.004952,0.064449,0.064250,0.126173,-0.005956,0.070369,-0.090750,-0.089661,-0.105633,0.119041,-0.096651,-0.111298,-0.144424,-0.049264,-0.068270,0.048149,0.052054,0.003679,-0.010066,0.034422,-0.054065,-0.003148,-0.007869,0.019814,0.048894,-0.006578,0.008535,0.016923,-0.055395,0.003921,0.078627,0.011294,0.065604,0.055395,-0.063715,-0.072768,-0.011917,-0.018701,-0.076145,-0.121840,-0.001319,-0.052171,0.057822,-0.008396,-0.096189,-0.051031,-0.024174,0.059310,-0.068734,-0.054919,0.037127,-0.042855,-0.072478,-0.002639,-0.043084,0.021160,0.056774,0.010737,-0.086670,0.060516,0.079154,0.037486,-0.029833,0.071196,0.039914,0.101488,0.161355,-0.050559,0.029814,0.011050,0.007932,-0.074472,-0.033719,0.015653,0.102952,-0.015072,-0.041578,0.017669,-0.098131,-0.097975,-0.098545,-0.018265,0.031567,0.003322,-0.059464,0.061162,0.084616,0.013527,0.085783,0.027584,0.058933,-0.039305,-0.059718,0.056712,-0.100288,-0.000819,-0.015920,0.003185,-0.096170,0.097902,0.028136,0.124558,-0.071190,0.066351,0.039199,0.053322,0.091215,0.036474,0.111215,-0.157680,-0.009280,-0.062015,0.000541,0.013410,-0.048348,-0.120037,-0.008501,0.060555,0.150913,0.049727,-0.023327,-0.056771,-0.017016,-0.016252,0.061075,0.106582,0.112130,0.105577,0.047098,0.097625,-0.089663,-0.078160,0.066484,-0.128329,0.240045,0.094686,-0.018123,-0.021782,-0.096039,-0.043832,-0.066479,0.025201,0.014579,0.059348,-0.125243,-0.076987,-0.032880,0.043586,-0.076000,-0.031978,-0.089697,-0.020516,-0.105807,0.046212,-0.050160,-0.060192,0.064209,-0.063475,0.040626,0.001887,0.025228,0.133847,-0.091688,-0.069772,-0.031364,0.030762,-0.048149,-0.070864,0.064103,0.079716,-0.040148,-0.117711,-0.046536,0.028390,0.089780,0.080170,0.041993,0.091920,0.063887,0.123102,0.083315,-0.059328,0.040964,0.001028,-0.093315,0.142858,0.007212,0.188149,-0.014183,0.021415,-0.029409,0.012126,-0.068037,-0.006723,-0.102691,0.105013,-0.002880,0.055030
0.014688,-0.016447,0.026907,-0.044099,0.009539,-0.233451,-0.064076,-0.070222,0.116984,0.095272,0.081268,0.032094,0.076279,0.123109,0.104487,0.141320,-0.010319,0.041448,0.018477,-0.090384,-0.072567,0.104604,0.136297,-0.058893,-0.047219,-0.027971,-0.132961,0.046189,-0.021968,0.049909,-0.031244,-0.038064,-0.185609,-0.044220,-0.101806,-0.042093,0.048487,0.046134,0.019633,0.068303,0.045566,0.101388,-0.076597,0.149053,0.012231,0.007672,0.003972,0.113799,0.026676,-0.025685,0.050609,0.024908,-0.037058,0.071896,0.123339,0.032528,0.010784,-0.007150,0.040073,-0.021720,0.044802,-0.091868,-0.056025,-0.030434,-0.038614,0.035784,0.085748,-0.092595,-0.153956,0.057673,0.008892,-0.047313,-0.046742,-0.059258,-0.046894,0.033028,-0.173188,0.009926,-0.107541,0.064566,0.111781,0.045363,0.081899,-0.027069,0.022370,0.054257,0.093905,-0.096529,-0.044639,-0.019688,-0.019348,-0.029060,0.001738,0.037612,0.018548,-0.074303,0.137260,0.047659,0.037071,0.019638,0.082987,-0.030356,0.012117,-0.136034,-0.013677,-0.039750,0.090206,-0.052226,-0.099606,0.047228,-0.140945,0.065757,0.002805,-0.011478,0.019844,-0.072234,0.034326,0.045030,0.040441,-0.118918,-0.149453,-0.136592,0.010143,-0.022052,-0.100131,0.093802,0.035563,-0.088292,-0.075962,-0.081002,-0.026095,-0.090894,0.049949,0.071992,0.021214,0.060565,-0.080633,-0.083167,0.049308,0.047269,-0.002285,0.047836,0.013618,0.021153,0.010254,-0.071586,0.179305,-0.028299,-0.025319,0.019979,0.133974,0.042113,0.081725,-0.043940,0.085955,-0.032772,0.082987,-0.035061,-0.048748,0.033479,0.011361,0.002876,-0.055053,-0.122368,0.006389,0.120889,0.037470,0.014694,0.049114,0.072553,-0.036293,-0.007197,0.061553,0.063518,0.078335,-0.009229,-0.087275,0.005017,-0.086331,-0.079269,-0.053018,-0.066037,-0.070369,0.104358,-0.010193,0.020058,0.015660,0.004907,0.009038,-0.002331,-0.008131,-0.026365,-0.007591,0.001614,0.022185,-0.011921,0.085005,-0.119813,0.016410,-0.027197
0.136603,0.101940,0.200675,0.125107,0.037744,-0.241428,-0.038319,-0.050757,-0.025505,0.071595,0.016657,0.110146,-0.070119,0.035543,-0.055340,0.082361,-0.071156,0.039348,0.002423,-0.122313,-0.091194,0.143119,0.116754,-0.044123,-0.055827,-0.056399,0.008468,0.012555,-0.063369,0.083224,-0.159937,0.015313,-0.180458,-0.090510,0.049150,0.038094,-0.023314,-0.093078,0.033112,0.080177,-0.049715,0.041897,0.025250,0.094154,0.145962,-0.034768,-0.076033,0.082441,0.042118,-0.003446,0.035620,-0.033242,0.012923,0.048813,-0.067799,-0.058290,-0.033330,0.029721,0.035828,-0.038822,0.124257,-0.097915,-0.010196,-0.003818,0.066054,0.074430,0.052642,0.040948,-0.028598,-0.038477,-0.018556,0.027371,-0.030962,-0.112582,0.050706,0.053918,-0.019204,0.115802,-0.103545,0.043518,0.045618,0.008029,0.043243,-0.041483,0.019634,0.018615,0.042212,-0.134260,-0.007874,-0.052146,-0.024229,-0.009040,0.075815,-0.060777,0.008084,0.001213,0.055761,-0.025715,0.012370,-0.070100,0.016808,-0.079798,0.009913,-0.106879,-0.056649,0.078691,0.127018,0.002755,-0.094303,0.097780,0.002208,0.001821,-0.020731,0.005186,0.075047,0.032805,0.065715,-0.024857,0.000427,-0.103649,-0.041665,-0.146287,0.076874,-0.039531,-0.097634,0.106493,-0.071994,-0.059822,0.066251,-0.064646,0.004037,-0.039448,0.007632,0.034678,0.057146,-0.000085,0.023152,-0.006331,0.116616,-0.035916,0.138542,-0.049010,0.028884,0.058205,-0.055793,0.064878,-0.091756,-0.051230,-0.061720,0.010496,-0.051576,0.095563,0.068516,-0.190940,-0.089854,-0.092338,0.151225,-0.098668,-0.047208,0.047780,0.034369,0.001637,-0.059611,-0.038174,0.072564,-0.010803,0.027173,0.084974,-0.037047,0.026839,0.096448,0.005555,0.085631,-0.025816,-0.033292,-0.080477,-0.043017,0.041670,-0.037598,0.038108,-0.004252,-0.075511,-0.073417,0.085032,0.031734,-0.067023,-0.006943,0.040970,0.064793,-0.028869,0.023126,-0.000668,-0.031207,-0.085621,-0.055866,0.047394,-0.018975,-0.095799,0.042713,0.048584
